dstport,protocol,tag
46699,icmp,vpn
41034,icmp,email
54963,icmp,email
46636,tcp,sv_P1
60408,icmp,SV_P3
33263,udp,vpn
50226,udp,monitoring
22598,udp,sv_P1
491,icmp,monitoring
29878,tcp,sv_P1
27272,udp,db
62374,udp,email
11490,udp,monitoring
57622,udp,sv_P4
50126,udp,vpn
55838,udp,sv_P5
19485,icmp,SV_P3
27919,udp,monitoring
7970,tcp,SV_P3
52,icmp,db
16800,tcp,sv_P2
38736,udp,monitoring
64583,tcp,sv_P4
42558,icmp,sv_P2
24898,icmp,sv_P2
25983,icmp,SV_P3
4640,icmp,email
37446,tcp,monitoring
8326,tcp,sv_P2
37354,icmp,web
41958,icmp,sv_P5
56254,udp,sv_P5
6784,udp,vpn
3680,icmp,sv_P1
24892,icmp,monitoring
42723,udp,sv_P2
39097,tcp,db
30919,tcp,db
16147,udp,sv_P5
59205,udp,monitoring
4639,udp,monitoring
43641,tcp,email
35533,icmp,web
12426,icmp,SV_P3
56046,tcp,vpn
23297,udp,monitoring
31780,udp,monitoring
32937,tcp,monitoring
5914,tcp,sv_P2
53973,udp,sv_P2
63825,udp,db
12299,tcp,sv_P1
64924,tcp,web
7031,tcp,vpn
18592,tcp,email
53176,icmp,web
6432,tcp,db
62075,tcp,vpn
40942,udp,email
62590,tcp,sv_P1
7759,icmp,sv_P1
4068,icmp,monitoring
44749,tcp,web
50172,udp,db
47592,tcp,sv_P4
9474,tcp,monitoring
7548,tcp,monitoring
47327,tcp,monitoring
55713,tcp,sv_P2
51391,icmp,SV_P3
51858,udp,sv_P1
42354,icmp,monitoring
14052,tcp,sv_P2
63158,icmp,db
35941,tcp,vpn
39385,udp,sv_P5
44510,icmp,sv_P1
62536,icmp,SV_P3
52727,icmp,SV_P3
37648,tcp,email
38550,tcp,email
29473,udp,monitoring
13667,icmp,sv_P2
51511,icmp,sv_P5
17037,tcp,SV_P3
1283,tcp,sv_P5
35482,tcp,db
63310,tcp,sv_P5
22323,tcp,vpn
59370,icmp,sv_P2
4124,udp,db
59795,tcp,db
63469,icmp,db
12601,tcp,db
32159,udp,sv_P4
33021,tcp,sv_P2
25377,icmp,sv_P5
27927,icmp,web
37877,udp,sv_P1
38182,icmp,monitoring
32961,icmp,monitoring
50034,icmp,db
18295,tcp,sv_P2
42984,udp,db
57418,icmp,sv_P5
236,udp,email
2590,tcp,email
38738,udp,monitoring
634,tcp,sv_P1
44692,tcp,monitoring
48117,tcp,SV_P3
40248,tcp,sv_P5
47639,icmp,email
4957,tcp,monitoring
23058,udp,email
31500,icmp,db
24314,tcp,sv_P1
22872,udp,sv_P2
19245,icmp,sv_P1
60390,tcp,web
35450,udp,web
54760,tcp,sv_P2
40566,udp,sv_P4
26657,icmp,vpn
1337,udp,monitoring
7633,udp,SV_P3
29529,icmp,email
3835,tcp,sv_P1
48414,udp,sv_P4
15543,icmp,sv_P2
42675,icmp,sv_P5
34141,udp,SV_P3
22749,udp,sv_P4
31483,icmp,db
46145,udp,web
46856,icmp,monitoring
16611,udp,web
48094,udp,db
29697,udp,sv_P4
34757,tcp,db
10708,udp,email
29831,tcp,sv_P5
4743,tcp,email
4830,icmp,sv_P1
33855,udp,SV_P3
61257,tcp,sv_P1
41357,udp,web
16198,udp,email
60196,udp,sv_P1
17236,tcp,sv_P4
33105,udp,db
9336,tcp,web
34065,icmp,email
23819,icmp,SV_P3
55933,tcp,SV_P3
8986,udp,sv_P1
60565,icmp,vpn
49263,udp,email
62285,icmp,sv_P4
22954,tcp,sv_P1
7440,udp,db
41165,icmp,sv_P5
3617,icmp,sv_P5
54994,icmp,monitoring
62572,udp,sv_P4
29352,udp,sv_P4
11209,udp,web
9766,udp,sv_P4
49785,tcp,monitoring
49624,tcp,vpn
15390,icmp,email
668,tcp,vpn
18023,icmp,sv_P4
28124,tcp,sv_P2
9081,icmp,sv_P2
16820,udp,sv_P2
33243,icmp,vpn
61132,udp,db
33821,tcp,db
21467,tcp,email
31217,udp,sv_P1
14603,tcp,web
2424,icmp,email
64463,tcp,email
47959,udp,sv_P2
4486,icmp,monitoring
29131,tcp,sv_P2
36600,tcp,monitoring
61585,icmp,web
5081,udp,vpn
35370,tcp,monitoring
34639,tcp,web
5280,icmp,db
56887,tcp,web
14096,udp,sv_P1
30623,udp,monitoring
52095,icmp,sv_P1
157,icmp,sv_P2
35957,tcp,sv_P2
10859,icmp,sv_P5
41996,udp,vpn
9284,udp,monitoring
55669,icmp,sv_P2
423,udp,db
42796,icmp,sv_P4
60830,icmp,web
22624,udp,SV_P3
25371,icmp,sv_P2
12189,udp,sv_P5
46293,tcp,vpn
26609,tcp,SV_P3
27223,tcp,sv_P5
25633,icmp,sv_P1
59507,tcp,sv_P1
2422,udp,sv_P5
39910,icmp,sv_P5
3717,icmp,monitoring
23459,udp,monitoring
9922,udp,vpn
60052,icmp,web
19415,icmp,web
46445,udp,monitoring
12628,udp,vpn
52244,udp,sv_P5
29506,tcp,web
52059,tcp,web
49459,udp,sv_P4
51566,udp,vpn
21242,icmp,db
3554,udp,monitoring
13530,tcp,SV_P3
13737,icmp,vpn
65405,udp,web
53719,udp,sv_P4
21675,icmp,db
22812,udp,vpn
62437,udp,sv_P2
50317,tcp,monitoring
23624,tcp,sv_P4
10085,tcp,sv_P5
40453,icmp,email
22530,icmp,SV_P3
42864,tcp,SV_P3
12186,udp,email
16649,tcp,db
64935,udp,sv_P2
9442,udp,web
23980,tcp,sv_P1
45941,udp,sv_P1
38581,tcp,monitoring
29837,tcp,SV_P3
30464,udp,db
50537,udp,sv_P2
60067,icmp,db
62126,udp,web
25175,udp,web
26689,udp,email
36477,udp,sv_P5
44959,udp,sv_P4
17108,icmp,web
14049,udp,monitoring
15559,tcp,sv_P5
27534,udp,sv_P2
17717,icmp,monitoring
36582,udp,sv_P5
52474,tcp,sv_P5
33450,udp,sv_P1
43834,icmp,monitoring
63915,udp,SV_P3
54939,tcp,sv_P2
8633,icmp,sv_P2
61530,tcp,sv_P4
495,udp,vpn
12807,udp,sv_P1
2387,udp,db
55710,tcp,sv_P5
39046,udp,sv_P1
65122,icmp,vpn
14204,udp,SV_P3
21429,udp,sv_P5
1542,tcp,sv_P2
9695,icmp,monitoring
18567,icmp,web
45475,tcp,sv_P1
8683,tcp,monitoring
44102,tcp,vpn
45723,icmp,sv_P4
1048,icmp,monitoring
38974,udp,db
23277,tcp,db
12545,icmp,sv_P4
34632,udp,web
26482,icmp,db
23552,udp,db
5772,icmp,web
58810,tcp,monitoring
36149,tcp,db
52528,tcp,sv_P1
31341,tcp,monitoring
30434,udp,sv_P2
9311,icmp,sv_P1
55352,tcp,vpn
62510,udp,SV_P3
57916,tcp,SV_P3
53522,icmp,sv_P2
47349,tcp,sv_P1
716,icmp,sv_P2
46514,icmp,web
11475,tcp,sv_P5
11386,tcp,db
6955,icmp,monitoring
8150,icmp,web
42302,tcp,sv_P5
7490,icmp,sv_P1
19089,icmp,web
29103,udp,email
49941,icmp,sv_P2
55179,udp,sv_P1
26880,tcp,sv_P5
37517,udp,vpn
65130,udp,sv_P5
61365,icmp,SV_P3
52684,udp,SV_P3
10996,icmp,SV_P3
36795,tcp,sv_P5
6844,icmp,email
47419,udp,web
13249,tcp,email
3003,tcp,SV_P3
64213,tcp,web
32485,tcp,sv_P2
16537,udp,db
48199,udp,web
32547,icmp,vpn
26643,icmp,sv_P5
17465,tcp,vpn
50266,udp,monitoring
24106,icmp,vpn
42975,icmp,sv_P4
46519,tcp,sv_P2
6034,tcp,vpn
55792,tcp,SV_P3
14355,tcp,sv_P1
39633,icmp,vpn
40040,tcp,sv_P5
43026,tcp,monitoring
13066,icmp,vpn
31076,icmp,sv_P5
47787,tcp,SV_P3
52748,tcp,sv_P2
31990,tcp,sv_P5
970,icmp,SV_P3
43301,udp,monitoring
10644,tcp,sv_P5
51909,tcp,email
59832,icmp,monitoring
966,udp,vpn
62249,tcp,vpn
2639,tcp,sv_P5
28501,icmp,web
56578,udp,sv_P5
39724,udp,sv_P5
29707,icmp,SV_P3
9895,udp,sv_P5
23627,udp,sv_P2
12410,tcp,vpn
28852,icmp,email
61471,udp,sv_P5
55642,icmp,web
58457,udp,db
5431,tcp,sv_P1
61702,tcp,email
2380,icmp,vpn
52755,udp,SV_P3
55129,udp,sv_P5
25516,udp,db
62589,icmp,sv_P2
12122,icmp,db
42430,icmp,sv_P1
37373,icmp,sv_P1
2158,udp,sv_P4
14616,udp,SV_P3
37152,icmp,email
19984,tcp,db
47117,tcp,sv_P4
9625,udp,db
57299,udp,sv_P5
51185,udp,sv_P2
47620,icmp,web
46934,udp,sv_P5
10741,udp,monitoring
63541,tcp,monitoring
7285,udp,sv_P1
60390,tcp,sv_P1
61616,icmp,db
10008,tcp,email
47966,udp,sv_P4
65489,tcp,sv_P4
59614,tcp,vpn
12324,icmp,sv_P4
30052,udp,db
13982,udp,sv_P4
64866,tcp,sv_P2
12202,icmp,sv_P4
17512,udp,sv_P2
36074,udp,sv_P2
48025,udp,vpn
56346,udp,sv_P1
33556,icmp,db
50735,icmp,SV_P3
46202,tcp,monitoring
21827,udp,monitoring
1128,icmp,sv_P2
57743,udp,SV_P3
26095,icmp,email
36266,tcp,sv_P4
51536,udp,email
49242,icmp,SV_P3
4484,udp,sv_P4
41236,udp,sv_P2
59386,udp,email
45782,icmp,web
12955,icmp,db
54716,udp,web
30018,tcp,monitoring
31778,tcp,monitoring
29769,tcp,db
48057,icmp,email
41088,tcp,email
24796,icmp,db
50067,icmp,sv_P2
11959,udp,vpn
36418,icmp,vpn
40308,udp,sv_P5
11285,udp,sv_P5
5644,tcp,monitoring
35260,udp,sv_P2
6212,udp,web
50679,udp,vpn
39806,icmp,web
42091,tcp,web
53112,tcp,sv_P4
6657,tcp,sv_P1
320,udp,db
843,icmp,SV_P3
42366,udp,web
41507,udp,SV_P3
9859,icmp,email
38664,icmp,email
63023,icmp,db
2430,icmp,sv_P2
16964,udp,vpn
51232,icmp,monitoring
29638,tcp,monitoring
26963,tcp,sv_P2
12355,icmp,monitoring
49918,tcp,vpn
14074,tcp,SV_P3
41224,udp,email
44603,udp,web
41482,udp,monitoring
29459,icmp,monitoring
2838,icmp,web
31529,icmp,sv_P4
22606,icmp,SV_P3
6872,icmp,SV_P3
33625,icmp,email
41151,tcp,vpn
31421,tcp,sv_P4
358,udp,sv_P1
24528,udp,vpn
46550,udp,email
27611,tcp,vpn
21410,udp,sv_P5
43667,udp,sv_P2
23298,udp,vpn
7970,tcp,monitoring
10273,udp,sv_P1
41714,icmp,sv_P5
65345,tcp,sv_P5
34601,tcp,vpn
51838,udp,SV_P3
43517,icmp,sv_P4
2509,icmp,sv_P5
11382,icmp,sv_P1
18308,icmp,email
52412,udp,SV_P3
18851,tcp,vpn
6082,icmp,sv_P2
36715,tcp,SV_P3
7574,icmp,sv_P1
50656,icmp,db
28877,tcp,email
42453,udp,sv_P5
34760,udp,web
21220,udp,web
8002,icmp,monitoring
39826,tcp,sv_P4
55942,udp,web
57494,tcp,db
49075,icmp,vpn
7305,udp,sv_P4
13171,tcp,db
16857,tcp,db
41950,udp,sv_P1
54364,udp,SV_P3
61121,icmp,SV_P3
52562,udp,email
12633,udp,sv_P5
45456,udp,SV_P3
62456,icmp,SV_P3
16773,tcp,web
19750,udp,email
51743,udp,sv_P1
23563,udp,web
14836,icmp,SV_P3
27949,udp,db
50384,icmp,monitoring
26925,udp,db
53151,tcp,sv_P5
17363,tcp,sv_P5
63356,udp,sv_P4
33494,icmp,SV_P3
51921,tcp,sv_P5
6660,tcp,sv_P2
13598,tcp,sv_P1
50840,icmp,sv_P5
44429,udp,vpn
53522,udp,sv_P5
57651,udp,sv_P2
62596,tcp,sv_P4
64139,tcp,db
24837,icmp,sv_P2
23513,tcp,sv_P1
24030,udp,sv_P5
39155,udp,email
50235,icmp,SV_P3
32632,tcp,SV_P3
39147,tcp,email
41058,icmp,SV_P3
37220,tcp,SV_P3
52281,icmp,sv_P5
28182,tcp,monitoring
65524,tcp,monitoring
52977,tcp,db
17831,tcp,db
12542,tcp,web
988,udp,monitoring
56032,udp,monitoring
32334,tcp,db
13674,icmp,sv_P1
11049,icmp,monitoring
46849,tcp,monitoring
41516,udp,db
60167,udp,sv_P5
5748,udp,SV_P3
30918,icmp,sv_P5
10721,tcp,web
8654,icmp,monitoring
65488,tcp,sv_P5
34502,udp,sv_P5
39627,icmp,sv_P1
47551,tcp,SV_P3
17828,udp,vpn
16603,icmp,vpn
58945,udp,sv_P1
795,udp,web
41018,tcp,sv_P5
39715,udp,SV_P3
9226,udp,sv_P5
51245,tcp,web
3937,tcp,sv_P4
4178,udp,sv_P2
58470,tcp,sv_P1
50508,tcp,sv_P2
47644,icmp,SV_P3
45752,udp,sv_P5
28437,udp,db
55680,icmp,db
42665,tcp,db
36640,tcp,sv_P2
21319,tcp,db
58559,icmp,vpn
46175,icmp,db
40783,tcp,db
63204,tcp,vpn
34908,icmp,db
12634,udp,sv_P4
62843,tcp,SV_P3
50916,tcp,sv_P5
57870,icmp,SV_P3
45251,udp,web
34601,icmp,email
9814,udp,email
29653,tcp,vpn
64154,icmp,vpn
14236,udp,monitoring
11627,udp,db
614,udp,sv_P4
111,icmp,web
28276,icmp,web
34027,icmp,web
57187,tcp,sv_P4
62259,icmp,sv_P2
31506,icmp,vpn
57971,udp,vpn
7180,icmp,sv_P2
53838,udp,sv_P2
30635,icmp,sv_P2
37799,udp,sv_P1
26232,icmp,email
35114,tcp,web
9731,udp,sv_P5
48510,udp,sv_P4
24120,icmp,sv_P2
22741,icmp,sv_P1
55130,icmp,SV_P3
45500,icmp,sv_P4
39885,tcp,web
56439,icmp,sv_P1
13489,udp,SV_P3
34640,udp,vpn
2795,tcp,sv_P2
65107,udp,SV_P3
13502,udp,sv_P4
16539,icmp,sv_P5
14613,icmp,sv_P5
11832,udp,SV_P3
44320,icmp,db
45939,icmp,email
19851,tcp,monitoring
56072,tcp,SV_P3
58183,icmp,sv_P5
64595,udp,sv_P1
32106,tcp,sv_P2
55221,icmp,email
7951,tcp,monitoring
47395,udp,SV_P3
198,icmp,sv_P5
48948,tcp,db
36392,udp,vpn
8900,tcp,sv_P4
47390,tcp,web
60724,icmp,sv_P4
49589,udp,web
54092,udp,SV_P3
16646,udp,sv_P1
8743,icmp,sv_P1
31968,tcp,web
53562,icmp,web
46744,icmp,SV_P3
18287,icmp,monitoring
50642,tcp,sv_P5
33388,udp,sv_P2
2072,icmp,sv_P2
60404,icmp,sv_P5
11359,tcp,SV_P3
55871,tcp,sv_P4
43950,tcp,vpn
4511,udp,web
40366,udp,vpn
38500,icmp,db
4753,udp,sv_P1
59435,tcp,sv_P4
30605,icmp,email
7198,udp,db
48361,tcp,sv_P2
44204,udp,sv_P1
32399,tcp,sv_P4
25577,tcp,monitoring
13645,icmp,SV_P3
63078,udp,sv_P2
26112,tcp,sv_P1
43078,udp,monitoring
19903,tcp,sv_P5
33137,tcp,sv_P4
56385,tcp,sv_P5
869,icmp,sv_P2
60611,icmp,vpn
35140,udp,sv_P2
65258,tcp,sv_P1
7274,tcp,sv_P2
65506,icmp,sv_P1
60250,icmp,SV_P3
61006,udp,SV_P3
24071,udp,sv_P4
3269,icmp,db
26900,tcp,db
56251,tcp,email
42696,icmp,SV_P3
52489,udp,web
37055,tcp,vpn
17620,icmp,monitoring
28168,icmp,monitoring
57392,tcp,sv_P5
40521,tcp,SV_P3
22337,icmp,web
47280,udp,vpn
1510,udp,db
61538,tcp,web
4741,tcp,web
39260,udp,web
8124,icmp,email
24054,udp,sv_P4
3252,icmp,db
16560,udp,sv_P1
34363,icmp,email
39734,icmp,db
30620,icmp,sv_P2
25261,icmp,sv_P5
38775,icmp,sv_P2
5924,tcp,monitoring
2329,udp,SV_P3
2427,udp,vpn
54891,tcp,db
49476,icmp,sv_P4
27805,tcp,sv_P1
4496,udp,sv_P1
60167,tcp,sv_P1
11548,udp,SV_P3
44110,udp,sv_P5
5242,udp,sv_P2
41471,icmp,sv_P4
36272,tcp,sv_P2
60741,tcp,sv_P1
19948,icmp,email
35223,tcp,web
40132,tcp,sv_P5
7308,udp,sv_P1
36174,udp,SV_P3
18057,tcp,sv_P5
43346,icmp,sv_P2
48133,icmp,sv_P4
57642,udp,sv_P2
8643,icmp,SV_P3
8460,icmp,sv_P2
1326,icmp,vpn
19308,udp,vpn
24535,tcp,sv_P1
10606,udp,monitoring
43689,tcp,web
47532,tcp,sv_P5
17001,udp,email
48711,tcp,web
49385,udp,sv_P1
10263,icmp,sv_P4
40186,icmp,vpn
52470,udp,db
49322,tcp,email
48894,icmp,vpn
46941,tcp,sv_P5
44827,icmp,db
25785,icmp,monitoring
6463,icmp,db
1799,tcp,vpn
10269,icmp,email
50911,udp,sv_P2
45854,udp,sv_P2
50496,udp,SV_P3
32626,tcp,vpn
46529,udp,db
52447,icmp,sv_P2
33146,icmp,sv_P1
45888,udp,sv_P4
51624,udp,web
6202,tcp,sv_P1
14370,udp,sv_P2
45091,udp,sv_P1
21308,udp,sv_P1
47441,tcp,vpn
2322,udp,sv_P1
44007,icmp,sv_P1
4305,icmp,sv_P4
51931,tcp,SV_P3
17587,icmp,web
51174,udp,monitoring
12559,tcp,sv_P1
37719,tcp,db
41513,icmp,email
9676,tcp,email
3438,udp,db
51158,tcp,sv_P2
28070,icmp,vpn
40211,tcp,sv_P4
52375,tcp,monitoring
58482,udp,db
14889,icmp,sv_P2
19896,tcp,sv_P4
44170,udp,vpn
26241,tcp,monitoring
9134,icmp,email
52599,icmp,email
17334,tcp,monitoring
51853,udp,monitoring
23381,icmp,sv_P5
53816,tcp,monitoring
54257,udp,email
11776,icmp,sv_P2
63719,tcp,web
32700,tcp,sv_P1
36734,tcp,sv_P5
5541,udp,sv_P1
47390,icmp,sv_P4
32745,udp,monitoring
11645,icmp,sv_P5
57333,udp,sv_P2
2447,tcp,sv_P1
46668,tcp,monitoring
59995,udp,sv_P2
47020,tcp,sv_P4
62926,tcp,db
12162,icmp,vpn
32009,tcp,SV_P3
6408,udp,sv_P1
31936,udp,web
29891,tcp,sv_P5
21395,tcp,vpn
60150,tcp,vpn
47115,udp,SV_P3
23041,udp,vpn
57776,udp,sv_P5
41161,tcp,monitoring
14007,udp,sv_P1
35116,icmp,db
63933,tcp,db
28682,udp,sv_P2
13272,udp,SV_P3
30620,tcp,web
46027,udp,vpn
55572,udp,SV_P3
4234,tcp,sv_P1
25012,tcp,email
50815,tcp,monitoring
44797,udp,vpn
46823,tcp,SV_P3
33163,icmp,vpn
32942,udp,sv_P2
19596,tcp,sv_P5
12681,udp,SV_P3
10330,tcp,db
19340,udp,sv_P4
17399,udp,web
1318,udp,sv_P2
64654,icmp,sv_P2
20876,icmp,sv_P1
45687,icmp,email
37367,icmp,SV_P3
39205,udp,sv_P4
35543,icmp,sv_P1
31158,icmp,monitoring
57563,tcp,sv_P2
65032,tcp,monitoring
47199,icmp,sv_P4
17818,tcp,sv_P1
29822,tcp,sv_P5
28046,tcp,web
7607,udp,SV_P3
4182,udp,monitoring
9289,tcp,db
25059,udp,web
56558,tcp,monitoring
10822,icmp,sv_P4
13177,icmp,monitoring
50230,icmp,sv_P5
17009,icmp,sv_P1
25323,tcp,web
554,tcp,vpn
18289,icmp,db
18972,icmp,monitoring
13816,udp,sv_P4
41165,icmp,sv_P2
16428,tcp,vpn
6091,udp,monitoring
37821,udp,monitoring
4295,udp,SV_P3
11259,udp,sv_P1
23885,icmp,db
40219,tcp,email
44151,icmp,monitoring
7561,icmp,db
7386,tcp,web
30509,tcp,sv_P1
43609,icmp,db
40052,tcp,SV_P3
8552,icmp,sv_P5
21997,icmp,web
60581,icmp,monitoring
16523,icmp,sv_P1
28894,udp,sv_P5
60782,tcp,sv_P5
4914,udp,email
32621,udp,sv_P4
44420,udp,sv_P1
27251,tcp,monitoring
62749,tcp,sv_P4
36360,udp,db
59685,udp,sv_P1
16891,tcp,sv_P4
2870,icmp,sv_P1
56035,tcp,sv_P4
48898,icmp,email
24617,icmp,sv_P1
58322,udp,db
60900,icmp,SV_P3
41334,udp,SV_P3
39805,icmp,sv_P2
50591,icmp,vpn
15011,icmp,vpn
24147,tcp,email
3756,icmp,sv_P2
55922,icmp,sv_P1
53397,icmp,sv_P5
41051,udp,email
12779,udp,sv_P1
36336,icmp,sv_P1
30751,udp,sv_P2
39659,icmp,SV_P3
4525,tcp,SV_P3
15670,tcp,SV_P3
19910,icmp,monitoring
18291,tcp,web
31625,icmp,sv_P4
41628,tcp,db
3586,icmp,monitoring
35849,udp,sv_P4
28353,udp,vpn
3584,udp,sv_P5
38028,udp,web
8933,udp,vpn
2376,udp,vpn
48240,tcp,sv_P1
8155,icmp,sv_P5
58793,udp,sv_P1
21451,udp,sv_P4
25137,udp,sv_P4
10440,tcp,sv_P5
52531,icmp,sv_P2
25098,udp,SV_P3
1016,icmp,sv_P2
53243,icmp,SV_P3
31910,tcp,monitoring
10157,udp,db
53720,udp,sv_P2
3323,tcp,email
25845,tcp,sv_P5
36630,icmp,sv_P4
10931,icmp,sv_P2
57874,udp,sv_P1
28278,icmp,sv_P1
5521,udp,SV_P3
41815,tcp,sv_P2
60484,icmp,sv_P2
13337,tcp,sv_P1
10149,tcp,email
17826,tcp,email
52903,icmp,sv_P2
9942,icmp,sv_P5
25434,icmp,sv_P2
62293,udp,monitoring
9215,udp,web
26755,tcp,sv_P4
11274,tcp,web
23552,icmp,sv_P2
974,udp,sv_P1
59559,tcp,db
56643,tcp,vpn
54427,tcp,sv_P5
13925,icmp,SV_P3
32081,tcp,sv_P4
62180,udp,monitoring
47182,tcp,sv_P4
38948,icmp,sv_P5
41308,icmp,sv_P5
54844,tcp,web
60192,udp,sv_P5
52003,udp,sv_P1
22231,tcp,monitoring
7324,icmp,sv_P5
57652,tcp,sv_P1
12896,udp,monitoring
60408,icmp,sv_P2
53802,udp,monitoring
22547,tcp,email
36576,udp,monitoring
14159,icmp,sv_P2
37790,tcp,sv_P2
7711,tcp,monitoring
45053,tcp,monitoring
58371,udp,sv_P5
55283,icmp,SV_P3
58538,tcp,sv_P2
7084,udp,monitoring
34020,udp,vpn
1294,icmp,db
5162,udp,email
38905,icmp,sv_P2
42958,udp,sv_P2
15489,udp,sv_P2
37710,icmp,sv_P5
35350,icmp,sv_P5
39680,udp,web
47545,udp,sv_P1
59082,icmp,web
62973,udp,email
29245,tcp,vpn
59672,icmp,sv_P5
12663,udp,monitoring
20692,udp,sv_P4
33289,udp,monitoring
54191,udp,sv_P2
62302,udp,sv_P2
5599,icmp,sv_P1
43662,udp,SV_P3
54556,tcp,db
47656,udp,email
10244,tcp,sv_P1
21640,udp,web
50919,icmp,db
46260,udp,vpn
39043,tcp,monitoring
47967,udp,email
29167,icmp,sv_P2
29818,icmp,SV_P3
35833,icmp,vpn
44211,tcp,sv_P1
38108,icmp,sv_P4
41370,icmp,sv_P1
11276,tcp,web
57101,tcp,web
3670,tcp,sv_P1
15319,udp,email
16642,tcp,email
37238,tcp,sv_P5
974,udp,vpn
46752,tcp,sv_P5
53967,udp,sv_P1
30078,tcp,vpn
35297,icmp,db
35249,udp,sv_P2
59864,icmp,sv_P1
8819,icmp,sv_P5
52472,udp,vpn
56963,udp,email
8146,udp,monitoring
11729,tcp,SV_P3
13185,tcp,web
29737,icmp,vpn
35913,icmp,db
46012,udp,db
50745,tcp,monitoring
31295,udp,SV_P3
31448,udp,db
678,icmp,email
1203,tcp,email
15359,icmp,sv_P5
36361,udp,SV_P3
38363,udp,sv_P5
7006,icmp,sv_P1
2619,udp,sv_P5
14682,tcp,email
57998,udp,db
20669,udp,sv_P1
38695,udp,SV_P3
13455,tcp,sv_P1
48596,tcp,monitoring
56761,icmp,SV_P3
23028,icmp,SV_P3
6742,tcp,sv_P2
10061,udp,SV_P3
53012,icmp,sv_P5
44374,icmp,sv_P2
22163,udp,monitoring
28412,icmp,sv_P4
31789,udp,sv_P5
4630,icmp,sv_P5
40281,udp,sv_P2
50613,icmp,monitoring
55553,icmp,sv_P4
1069,icmp,monitoring
21962,icmp,sv_P5
20652,udp,sv_P1
51544,udp,email
43264,tcp,email
8545,udp,monitoring
19044,icmp,db
46743,icmp,sv_P5
48286,tcp,email
44265,tcp,sv_P1
46466,icmp,SV_P3
62525,udp,email
9078,udp,vpn
60248,icmp,sv_P5
61667,udp,email
29352,tcp,vpn
45988,tcp,vpn
13139,tcp,email
16547,udp,db
29959,icmp,sv_P2
39929,tcp,web
58739,icmp,web
21964,icmp,monitoring
54926,tcp,sv_P2
61582,icmp,sv_P4
42037,tcp,SV_P3
41733,tcp,web
598,tcp,vpn
19019,icmp,sv_P4
10537,icmp,sv_P5
33109,icmp,monitoring
54457,tcp,sv_P2
55516,udp,monitoring
129,icmp,sv_P4
55500,tcp,sv_P2
51097,tcp,email
52857,tcp,email
27022,tcp,sv_P1
19880,udp,sv_P4
37151,tcp,db
47889,udp,sv_P2
6285,udp,email
12901,tcp,sv_P2
6987,tcp,sv_P5
21468,icmp,sv_P2
24720,icmp,sv_P1
46881,tcp,email
25099,tcp,monitoring
22154,icmp,sv_P1
13878,icmp,sv_P5
54239,icmp,web
18513,udp,web
43502,udp,SV_P3
61522,udp,vpn
21565,tcp,db
38442,tcp,email
36767,icmp,sv_P4
52164,icmp,sv_P5
51533,icmp,sv_P1
52930,icmp,SV_P3
51270,icmp,sv_P4
38156,tcp,email
44862,icmp,sv_P2
36343,udp,db
39398,udp,sv_P2
65221,udp,web
32451,icmp,SV_P3
37927,tcp,sv_P1
10149,icmp,sv_P2
12415,udp,web
40741,icmp,sv_P4
12865,udp,sv_P1
56923,udp,monitoring
59399,icmp,sv_P4
6678,icmp,vpn
55839,tcp,web
21482,tcp,sv_P5
27334,udp,sv_P2
4716,udp,email
16279,icmp,db
25529,icmp,web
52727,tcp,web
19900,tcp,db
11685,udp,db
62359,icmp,SV_P3
25170,icmp,db
65285,icmp,vpn
23959,udp,sv_P2
61174,icmp,email
63487,icmp,web
3180,tcp,web
1529,icmp,sv_P2
22296,icmp,SV_P3
10904,icmp,sv_P4
44092,udp,web
29304,udp,SV_P3
12953,icmp,SV_P3
15130,icmp,sv_P2
39728,icmp,sv_P1
4148,icmp,sv_P1
30244,icmp,vpn
30613,udp,sv_P1
18573,icmp,web
47507,udp,vpn
27004,icmp,sv_P5
59450,icmp,vpn
26988,udp,sv_P1
46631,icmp,sv_P4
52966,icmp,SV_P3
53986,udp,vpn
14325,tcp,sv_P4
60458,udp,sv_P4
30877,udp,monitoring
31871,icmp,sv_P2
51807,tcp,sv_P5
61775,icmp,db
46764,udp,sv_P2
20843,tcp,SV_P3
27358,tcp,email
36880,icmp,vpn
49995,icmp,email
20169,icmp,sv_P4
34546,tcp,sv_P1
42467,icmp,db
55509,udp,SV_P3
61860,udp,SV_P3
58986,icmp,sv_P5
3497,udp,vpn
49730,tcp,email
38265,icmp,SV_P3
7913,udp,db
42646,icmp,web
44078,udp,SV_P3
43789,udp,sv_P4
31959,icmp,sv_P2
11409,icmp,sv_P4
28327,tcp,sv_P2
31297,icmp,sv_P4
42717,tcp,sv_P4
8463,udp,SV_P3
6103,udp,SV_P3
56180,udp,monitoring
62352,icmp,sv_P1
33185,icmp,email
9831,tcp,email
39290,udp,SV_P3
54628,icmp,vpn
14050,tcp,sv_P1
8542,icmp,monitoring
16337,udp,db
1769,icmp,email
58866,udp,sv_P4
60696,tcp,db
21025,icmp,email
27592,icmp,vpn
60069,udp,db
2093,tcp,email
56890,udp,web
61069,udp,sv_P2
11166,udp,vpn
5319,icmp,db
32592,tcp,email
64526,icmp,vpn
19080,udp,sv_P2
65428,icmp,vpn
53271,icmp,sv_P2
21266,icmp,monitoring
27376,udp,email
37103,icmp,sv_P1
10296,icmp,email
